,title,date,n_reply,url
757,"李 ""일자리 300만개 창출…고용 늘린 기업 세금 깎아줄것""",2022.01.18. 오후 5:37,7,https://n.news.naver.com/mnews/article/009/0004910678?sid=100
758,"이재명 캠프 ""예산권 가진 과기부총리 부활"" 과기부 재편 '글쎄'",2022.01.19. 오후 12:11,7,https://n.news.naver.com/mnews/article/584/0000017519?sid=105
759,"현대엔지니어링, 내달 코스피 상장…""친환경 신사업 강화""",2022.01.25. 오전 11:37,7,https://n.news.naver.com/mnews/article/001/0012939446?sid=101
760,"현대건설, 주택경기 호황에 작년 영업익 37% '껑충'",2022.01.26. 오후 3:19,7,https://n.news.naver.com/mnews/article/031/0000650594?sid=101
761,'4인 4색' 대선 후보 첫 TV 토론회…각 당 내부 평가 들어보니,2022.02.04. 오후 5:07,7,https://n.news.naver.com/mnews/article/015/0004660012?sid=100
762,탈원전에 전력생산 손실 5년간 10조 넘었다,2022.02.07. 오후 6:17,7,https://n.news.naver.com/mnews/article/011/0004016013?sid=101
763,"美, 유럽에 천연가스 보내준다는 日에 '감사'",2022.02.17. 오후 12:38,7,https://n.news.naver.com/mnews/article/014/0004789780?sid=104
764,"‘이중고’에 흔들릴 때, 中 제품 태양광 시장 점유율 잠식",2022.02.24. 오전 4:07,7,https://n.news.naver.com/mnews/article/005/0001507572?sid=101
765,‘월성 2~4호기 조기 폐로’ 시민단체 질의에…윤·안 ‘무응답’,2022.02.28. 오후 3:29,7,https://n.news.naver.com/mnews/article/028/0002580929?sid=102
766,윤석열 당선에 에너지 전환 속도…원전 정책 탄력받을 듯,2022.03.10. 오전 10:19,7,https://n.news.naver.com/mnews/article/003/0011054950?sid=101
767,우크라이나 사태 반사이익…철강 업계는 표정관리 중,2022.03.27. 오전 10:17,7,https://n.news.naver.com/mnews/article/024/0000074007?sid=101
768,"이귀순 광주 광산구의원, 시의원 출마 공식 선언",2022.04.01. 오후 4:17,7,https://n.news.naver.com/mnews/article/277/0005067698?sid=102
769,"美, 7조 4300억원 들여 노후원전 수명 늘린다",2022.04.21. 오전 5:07,7,https://n.news.naver.com/mnews/article/081/0003267258?sid=104
770,"LG엔솔, RE100 전환 속도…“올해 재생에너지 전환율 60% 달성”",2022.04.25. 오전 7:14,7,https://n.news.naver.com/mnews/article/016/0001982004?sid=101
771,"천원 통학 택시, 나눔 태양광... 양평맘의 탄소중립 소망  [탄소 후 미래]",2022.05.23. 오전 11:36,7,https://n.news.naver.com/mnews/article/047/0002354047?sid=102
772,"""1·2차 오일쇼크보다 더한 에너지 위기 겪을 수도""",2022.06.03. 오전 11:40,7,https://n.news.naver.com/mnews/article/001/0013225488?sid=104
773,"돌아온 신재생에너지株의 시간...현대엔솔, 태양광 업고 한달새 60% 날았다",2022.06.08. 오전 6:02,7,https://n.news.naver.com/mnews/article/366/0000819294?sid=101
774,바이든 정유사에 '공급확대' 압박 편지...기름값 잡기 총력전,2022.06.16. 오후 12:59,7,https://n.news.naver.com/mnews/article/032/0003153633?sid=104
775,원전 안전 문제를 대하는 프랑스와 한국의 자세,2022.06.22. 오후 6:13,7,https://n.news.naver.com/mnews/article/028/0002595789?sid=110
776,"G7, 에너지 대란에 화석연료 지원 검토...""유가 계속 오를 듯""",2022.06.28. 오후 2:05,7,https://n.news.naver.com/mnews/article/014/0004858820?sid=104
777,"수출감소 저지 ‘일등공신’인데...정유사들, 횡재세 제기 난감",2022.07.01. 오전 11:33,7,https://n.news.naver.com/mnews/article/016/0002010275?sid=101
778,"법적 근거 확보한 신한울 3·4호기…""최소 수조원 사업"" 원전업계 반색",2022.07.06. 오전 5:41,7,https://n.news.naver.com/mnews/article/018/0005260573?sid=101
779,"산업부, EU택소노미 원전 포함에 ""원전수출 기회 확대""",2022.07.07. 오후 7:12,7,https://n.news.naver.com/mnews/article/003/0011292329?sid=101
780,"[탈원전에서 위드원전으로] (중)한수원, 이제는 수출이다",2022.07.13. 오후 6:31,7,https://n.news.naver.com/mnews/article/088/0000766502?sid=102
781,중대재해법 막으려?…사우디 장관 날아온 시점 묘하네,2022.07.20. 오후 8:14,7,https://n.news.naver.com/mnews/article/029/0002745051?sid=101
782,"""인공섬 마산해양신도시, '에너지 자립섬'으로 하자""",2021.07.01. 오전 9:32,6,https://n.news.naver.com/mnews/article/047/0002318298?sid=102
783,[뒷북경제]꽉 막힌 송전선··· 발전소 출력 제한 불가피,2021.07.10. 오후 2:01,6,https://n.news.naver.com/mnews/article/011/0003934855?sid=101
784,"LG전자, 2050년까지 재생에너지 100% 전환 계획",2021.07.18. 오전 11:41,6,https://n.news.naver.com/mnews/article/293/0000035597?sid=105
785,"이재명 ""난 위기를 기회로 만드는 전문가, 작은정부론 안돼""[인터뷰]",2021.07.22. 오전 6:01,6,https://n.news.naver.com/mnews/article/014/0004679176?sid=100
786,화려한 '탄소중립' 대선공약…원전 빼고 가능할까,2021.07.29. 오전 7:02,6,https://n.news.naver.com/mnews/article/119/0002515627?sid=101
787,“2050년 총 발전비용 100조 폭증…전기요금 100% 이상 올라”,2021.08.05. 오후 5:20,6,https://n.news.naver.com/mnews/article/018/0005004148?sid=101
788,"기본시리즈 '3종세트' 완성 이재명, 포퓰리즘 돌파 관건",2021.08.10. 오후 5:05,6,https://n.news.naver.com/mnews/article/001/0012591363?sid=100
789,"""감추고 속이고 미루고""…'엉망진창' 인천 해상풍력발전 허가",2021.08.12. 오전 5:10,6,https://n.news.naver.com/mnews/article/079/0003540894?sid=102
790,"이재명 ""충남혁신도시 공공기관 이전, 충청권 메가시티 지원""",2021.08.21. 오후 5:53,6,https://n.news.naver.com/mnews/article/001/0012612119?sid=100
791,"SK E&S ""2025년 수소사업 압도적 세계 1위""…기업가치 35조원(종합)",2021.09.01. 오후 3:14,6,https://n.news.naver.com/mnews/article/018/0005025454?sid=101
792,현대차 '2045년 탄소중립'…스타리아‧팰리세이드급 수소차 나온다,2021.09.06. 오후 4:45,6,https://n.news.naver.com/mnews/article/119/0002527671?sid=101
793,[위크리뷰]빠른 경기회복·부동산·주식 호황에 7월까지 국세 55조1000억원 더 걷혀,2021.09.11. 오전 8:00,6,https://n.news.naver.com/mnews/article/277/0004967794?sid=101
794,"'무진장'하고도 완주주민 2210명,  民 대선경선 후보 이재명 지사 지지선언",2021.09.17. 오전 11:25,6,https://n.news.naver.com/mnews/article/002/0002210819?sid=102
795,게임에 빠진 청년들을 밖으로 불러낸 이 맛,2021.09.24. 오후 2:20,6,https://n.news.naver.com/mnews/article/028/0002561388?sid=102
796,인플레가 때린 코스피 '털썩'…가치株가 '피난처',2021.09.29. 오후 11:51,6,https://n.news.naver.com/mnews/article/018/0005047771?sid=101
797,"“불법 폐쇄 월성 1호기, 매몰비용 보전 안돼”",2021.10.06. 오후 3:38,6,https://n.news.naver.com/mnews/article/011/0003970029?sid=101
798,"[대선후보 수락연설전문]이재명 ""더 유능한 민주 정부로 보답""",2021.10.10. 오후 7:09,6,https://n.news.naver.com/mnews/article/011/0003971463?sid=100
799,"유럽 에너지난 심각해지자…프랑스, 원전 6기 더 짓는다",2021.10.19. 오후 9:12,6,https://n.news.naver.com/mnews/article/009/0004866927?sid=104
800,“탄소중립이 전력공급 안정성 저해·일자리 감소 가능성”,2021.10.22. 오후 4:11,6,https://n.news.naver.com/mnews/article/374/0000261803?sid=101
801,"최태원 ""2030년 탄소 2억t 감축…SK, 글로벌 목표 1% 책임""",2021.10.24. 오후 6:19,6,https://n.news.naver.com/mnews/article/014/0004728043?sid=101
802,"마크롱 ""NDC 상향 환영""…文 ""탄소중립 협력 하자""",2021.10.31. 오전 1:47,6,https://n.news.naver.com/mnews/article/014/0004731429?sid=100
803,"세계 1·2위 미·중 빠진 석탄발전 중단…""2030년 단계적 폐지”",2021.11.04. 오후 2:23,6,https://n.news.naver.com/mnews/article/025/0003148178?sid=104
804,"기아 ""2040년부터 주요시장서 내연차 안 판다""…'EV9' 콘셉트카도 공개",2021.11.11. 오후 5:02,6,https://n.news.naver.com/mnews/article/015/0004627347?sid=101
805,"정부, 2050년까지 무탄소 발전·탈탄소 산업공정 기술개발",2021.11.17. 오후 4:55,6,https://n.news.naver.com/mnews/article/056/0011158591?sid=101
806,합천호에 대형 태양광…주민참여형 본보기 될까,2021.11.25. 오전 8:31,6,https://n.news.naver.com/mnews/article/056/0011163563?sid=101
807,"탄소중립, 노동계는 받아들일 준비가 되어 있나",2021.11.27. 오전 6:13,6,https://n.news.naver.com/mnews/article/308/0000029811?sid=110
808,"이재명 ""에너지전환으로 바람연금·햇빛연금 주겠다""",2021.12.12. 오후 1:21,6,https://n.news.naver.com/mnews/article/015/0004639556?sid=100
809,청소년이 본 대선후보 기후위기 대응 점수는…대부분 ‘반타작'도 못해,2021.12.14. 오후 5:44,6,https://n.news.naver.com/mnews/article/032/0003116300?sid=103
810,"KB證 ""한국전력, 내년 1분기에도 영업손익 악화 지속""",2021.12.21. 오전 8:33,6,https://n.news.naver.com/mnews/article/003/0010900009?sid=101
811,"한전, '탄소중립추진위원회' 출범…전사적 전략방향 수립",2021.12.29. 오전 10:42,6,https://n.news.naver.com/mnews/article/018/0005115989?sid=101
812,"文 ""탄소중립 시대 주도적 개척…사회안전망 더욱 튼튼하게""",2022.01.03. 오전 10:24,6,https://n.news.naver.com/mnews/article/421/0005820866?sid=100
813,"李 ""기재부 예산 분리"", 尹 ""여가부 폐지""…누가돼도 정부조직 변화",2022.01.11. 오전 10:00,6,https://n.news.naver.com/mnews/article/025/0003165679?sid=101
814,"이재명, 新경제 비전 발표…""4대 대전환으로 세계 5강 경제 대국""",2022.01.11. 오전 11:31,6,https://n.news.naver.com/mnews/article/119/0002565782?sid=100
815,안전한 나라 → 풍요로운 나라… 과학기술 희망사항 바뀌었다,2022.01.17. 오후 5:38,6,https://n.news.naver.com/mnews/article/014/0004773556?sid=105
816,핵발전을 사랑하는 대선 후보들은 누구?,2022.01.24. 오전 11:28,6,https://n.news.naver.com/mnews/article/002/0002228490?sid=101
817,"조경목 SK에너지 사장 ""세상에 없던 에너지 회사 만들 것""",2022.02.02. 오전 8:24,6,https://n.news.naver.com/mnews/article/119/0002572108?sid=101
818,핵발전은 기후위기 대응에 걸림돌일 뿐이다,2022.02.03. 오전 11:57,6,https://n.news.naver.com/mnews/article/028/0002577716?sid=102
819,"이재명 ""전남에 국립의과대학 설립, 햇빛·바람 연금 도입""",2022.02.18. 오후 5:23,6,https://n.news.naver.com/mnews/article/586/0000035137?sid=100
820,충북NGO 활동가 등 1033명 이재명 지지 선언,2022.02.22. 오후 3:30,6,https://n.news.naver.com/mnews/article/079/0003612509?sid=100
821,"문대통령 “에너지전환 정책은 2084년까지 진행되는 것, 원전 안전성 확보에 만전” 당부",2022.02.25. 오후 7:52,6,https://n.news.naver.com/mnews/article/138/0002119680?sid=105
822,지금 제주에 필요한 것이 과연 공항인가,2022.03.07. 오전 8:10,6,https://n.news.naver.com/mnews/article/047/0002344902?sid=102
823,'李냐 尹이냐' 새 정부 출범에 세종관가도 이목 집중…조직개편 초읽기,2022.03.09. 오전 10:00,6,https://n.news.naver.com/mnews/article/421/0005958306?sid=100
824,"한국전력, 대선 결과로 에너지 정책 변화 기대 부각 -한국",2022.03.11. 오전 8:17,6,https://n.news.naver.com/mnews/article/018/0005164544?sid=101
825,"[36.5˚C] 에너지 전쟁 시대, 소모적 정쟁 그만",2022.03.18. 오전 4:31,6,https://n.news.naver.com/mnews/article/469/0000664192?sid=110
826,세계는 자원전쟁…韓해외투자는 10분의 1로 뚝,2022.03.23. 오후 5:19,6,https://n.news.naver.com/mnews/article/009/0004938996?sid=101
827,"정부 ""탄소중립, 선택 아닌 필수…석탄발전→LNG 복합발전소로""",2022.03.28. 오후 4:00,6,https://n.news.naver.com/mnews/article/003/0011088099?sid=101
828,석유 지고 '수소' 뜬다…모건스탠리의 톱픽은,2022.03.31. 오후 2:29,6,https://n.news.naver.com/mnews/article/015/0004680399?sid=101
829,[ET시론]중소기업을 살리는 전기요금 제도,2022.04.11. 오후 2:19,6,https://n.news.naver.com/mnews/article/030/0003009369?sid=110
830,"尹정부 '차세대 원전' 국가전략기술로…SMR, 초격차 가능할까",2022.04.22. 오전 6:00,6,https://n.news.naver.com/mnews/article/003/0011138827?sid=101
831,"시민단체 ""우범기 후보 난개발 선심성 공약 많아 재검토해야""",2022.04.28. 오후 1:46,6,https://n.news.naver.com/mnews/article/002/0002241215?sid=102
832,"이원욱 ""우주청 논의 사천 정해놓고 시작 유감…과학자 배제돼""",2022.05.09. 오전 10:17,6,https://n.news.naver.com/mnews/article/003/0011170914?sid=103
833,"푸틴, 서방국들 향해 '에너지 전쟁' 방아쇠를 당겼다",2022.05.13. 오전 10:30,6,https://n.news.naver.com/mnews/article/421/0006089812?sid=104
834,"태양광·풍력 발전 강국 공통점…""주민들 직접 참여가 답이다""",2022.05.18. 오전 9:00,6,https://n.news.naver.com/mnews/article/008/0004747377?sid=101
835,"""운행비 60만원에 경윳값만 50만원""…고공행진에 전세버스기사 한숨만",2022.05.23. 오전 6:00,6,https://n.news.naver.com/mnews/article/421/0006109385?sid=102
836,"민주당 부산 후보들 ""고리2호기 재가동 승인 규탄""",2022.05.29. 오후 4:26,6,https://n.news.naver.com/mnews/article/079/0003648360?sid=102
837,"IMF 이어 OECD도…""韓 올해 물가 4.8% 뛰고, 성장 2.7% 그칠 것""",2022.06.08. 오후 6:02,6,https://n.news.naver.com/mnews/article/015/0004709156?sid=101
838,"'에너지 안보'도 尹정부 정책목표로…""원전 건설 빨리 재개""",2022.06.22. 오전 5:00,6,https://n.news.naver.com/mnews/article/025/0003204122?sid=101
839,"최태원 “에너지 전환기, 기업들 쇼크에 가까운 우려 상황”",2022.06.29. 오후 2:16,6,https://n.news.naver.com/mnews/article/366/0000824084?sid=101
840,尹정부 에너지정책 공개… 원전 비중 30% 이상으로 늘린다,2022.07.05. 오후 1:33,6,https://n.news.naver.com/mnews/article/417/0000829292?sid=101
841,박일준 산업차관 “여름 전력수급 안정적…국내 유가 곧 진정세 전망”,2022.07.17. 오전 10:52,6,https://n.news.naver.com/mnews/article/366/0000828011?sid=101
842,"전경련 ""전력산업 독점구조 해소하고 시장경쟁 원리 도입해야""",2022.07.21. 오전 8:57,6,https://n.news.naver.com/mnews/article/029/0002745069?sid=101
843,니콜라 지분 판 한화 '어쨌든 대박',2021.07.03. 오전 9:00,5,https://n.news.naver.com/mnews/article/648/0000002145?sid=101
844,"한국에서 재생에너지 확대 어렵다는 전경련, 정말일까?",2021.07.07. 오후 4:22,5,https://n.news.naver.com/mnews/article/028/0002551622?sid=102
845,"LG전자 ""2050년 전 사업장 재생에너지 100%""",2021.07.18. 오전 10:16,5,https://n.news.naver.com/mnews/article/138/0002107023?sid=105
846,"""영일만대교 다음 정권에…"" 김부겸 총리 현안에는 선 그어",2021.07.21. 오후 6:24,5,https://n.news.naver.com/mnews/article/088/0000713347?sid=102
847,"추미애, '비전 없던' 대전·충남 비전 발표회",2021.07.22. 오후 3:47,5,https://n.news.naver.com/mnews/article/079/0003531675?sid=102
848,"'탄소중립' G20 장관선언문 채택…한정애 장관, 기후변화 당사국총회 유치 추진",2021.07.24. 오후 10:07,5,https://n.news.naver.com/mnews/article/014/0004680591?sid=101
849,"이낙연 ""국정운영 의제로 ESG 도입..'ESG 4법' 발의""",2021.08.03. 오후 4:33,5,https://n.news.naver.com/mnews/article/014/0004686246?sid=100
850,발전량 들쭉날쭉한 풍력·태양광 에너지…물 분해로 수소 만들어 전기차에 활용,2021.08.07. 오전 12:26,5,https://n.news.naver.com/mnews/article/353/0000040205?sid=102
851,세계 차세대배터리 산업 메카는 대구 … ‘이차전지’ 상용화·ESS 산업화 지원센터 구축,2021.08.15. 오후 2:30,5,https://n.news.naver.com/mnews/article/277/0004954124?sid=102
852,"""백운규, 탈원전 반대 이관섭 전 한수원 사장 교체 지시""",2021.08.23. 오후 4:03,5,https://n.news.naver.com/mnews/article/421/0005557449?sid=102
853,"韓 연구진, 슈퍼컴퓨터로 DNA 뭉침-풀림 현상 관찰 성공",2021.08.31. 오전 8:26,5,https://n.news.naver.com/mnews/article/277/0004961560?sid=105
854,"지윈드스카이, 부산시민햇빛에너지협동조합ㆍ한국에너지사업단과 부산 해상풍력 발전 위한 업무협약 체결",2021.09.03. 오후 1:36,5,https://n.news.naver.com/mnews/article/119/0002526939?sid=101
855,"이재명, 1차 선거인단 투표 '과반'에 ""기대보다 많은 지지 감사""",2021.09.12. 오후 6:45,5,https://n.news.naver.com/mnews/article/421/0005598745?sid=100
856,"[전기요금 인상]중기업계, ""경영 애로 심각""...'중기전용요금제' 필요",2021.09.23. 오후 2:14,5,https://n.news.naver.com/mnews/article/014/0004712742?sid=101
857,"""더 나은 재건 어쩌고저쩌고"" 바이든·마크롱 흉내내며 조롱한 툰베리",2021.09.29. 오후 5:30,5,https://n.news.naver.com/mnews/article/469/0000632224?sid=104
858,"휘발유값 급등에 속타는 美, 10년 만에 전략비축유 방출 검토",2021.10.07. 오후 1:59,5,https://n.news.naver.com/mnews/article/025/0003140675?sid=104
859,"2030년 온실가스 배출량, ‘1억톤’ 더 줄인다",2021.10.08. 오후 9:02,5,https://n.news.naver.com/mnews/article/032/0003102633?sid=102
860,신재생에너지 발전량 미미… 정부 NDC 40% 상향 실현 의문,2021.10.11. 오전 4:08,5,https://n.news.naver.com/mnews/article/005/0001475988?sid=101
861,신재생에너지 5배로 늘린다…전기요금 인상 불가피,2021.10.18. 오후 3:51,5,https://n.news.naver.com/mnews/article/018/0005063076?sid=101
862,“2030년 탄소 감축 40%는 지켜야 할 최저선…목표 이행 중요” [인터뷰],2021.10.21. 오전 6:03,5,https://n.news.naver.com/mnews/article/032/0003105072?sid=102
863,[시론] 탈원전이 불러올 재앙,2021.10.24. 오후 6:32,5,https://n.news.naver.com/mnews/article/011/0003976822?sid=004
864,"""현재 탄소중립안 밀어 붙이면 에너지전환정책 좌초할 수도""",2021.10.27. 오후 6:25,5,https://n.news.naver.com/mnews/article/018/0005071568?sid=101
865,한·프랑스 정상회담… 탄소중립·반도체 협력 강화,2021.10.31. 오전 9:25,5,https://n.news.naver.com/mnews/article/022/0003633346?sid=100
866,청정에너지 천명해놓고 “석유 증산해야”…바이든의 아이러니,2021.11.02. 오후 1:35,5,https://n.news.naver.com/mnews/article/005/0001481348?sid=104
867,"[공공언어, 이대론 안 된다] ‘제고’에만 ‘기여’하는 공공언어…우리말이 없다",2021.11.07. 오전 10:30,5,https://n.news.naver.com/mnews/article/031/0000633926?sid=103
868,"문 대통령 ""동북아 산림협력 北 참여…평화·번영에도 기여""",2021.11.11. 오후 1:11,5,https://n.news.naver.com/mnews/article/003/0010826541?sid=100
869,"HMM, 선복 38만TEU 더 늘린다…배당 확대 등 주주가치 제고도",2021.11.15. 오후 12:13,5,https://n.news.naver.com/mnews/article/119/0002548122?sid=101
870,"에너지가격 급등에 산유국 ""아직은 석유·가스라니까""(종합)",2021.11.16. 오전 10:08,5,https://n.news.naver.com/mnews/article/001/0012795457?sid=104
871,"한은 ""준비 없는 탄소중립… 에너지 가격 급등의 구조적 원인”",2021.11.21. 오후 4:01,5,https://n.news.naver.com/mnews/article/469/0000642357?sid=101
872,"文 ""합천 수상태양광, 6만명이 1년간 사용할 전기 생산""",2021.11.24. 오후 6:50,5,https://n.news.naver.com/mnews/article/008/0004674859?sid=100
873,탈원전 손실 1조4천억원 전기료로 보전,2021.11.25. 오후 3:57,5,https://n.news.naver.com/mnews/article/088/0000732787?sid=101
874,"""탈탄소 위해 한전 독점 전력시장 개방 시급...전기료 올릴 땐 과감히 올려야""",2021.12.02. 오전 4:31,5,https://n.news.naver.com/mnews/article/469/0000644464?sid=103
875,"화성시 송옥주 의원, 2022년 화성시 발전 예산 8359억원 확정",2021.12.07. 오후 4:14,5,https://n.news.naver.com/mnews/article/629/0000120296?sid=102
876,[기고] ‘탈원전’ 소모적 논쟁 중지해야,2021.12.09. 오전 3:03,5,https://n.news.naver.com/mnews/article/032/0003115233?sid=110
877,S&P글로벌플래츠 “한국이 미래 전기車 배터리 시장 주도할 것”,2021.12.16. 오전 11:01,5,https://n.news.naver.com/mnews/article/366/0000780789?sid=104
878,전기요금 상승 일단 억눌렀지만…인상 요인 곳곳에 '산적',2021.12.20. 오전 10:21,5,https://n.news.naver.com/mnews/article/003/0010898029?sid=101
879,[사설] 대선의 해... 주권자의 선택에 공동체 미래 달렸다,2022.01.01. 오전 4:31,5,https://n.news.naver.com/mnews/article/469/0000650197?sid=110
880,반기문 “노동·국회개혁 필요…누가 대통령 돼도 국가전반 개조해야”,2022.01.10. 오전 11:31,5,https://n.news.naver.com/mnews/article/021/0002499247?sid=100
881,[박상욱의 기후 1.5] 여름은 73일 늘고 겨울은 68일 줄고…'뚜렷한 사계절'은 아재인증?,2022.01.17. 오전 9:35,5,https://n.news.naver.com/mnews/article/437/0000286765?sid=102
882,"이재명 ""연구자 중심 과학기술 혁신…국정과제 맨 앞줄에 배치""",2022.01.19. 오후 5:50,5,https://n.news.naver.com/mnews/article/008/0004698380?sid=100
883,"문승욱 장관 ""사용후핵연료 해결 전 원전 확대는 바람직하지 않아""",2022.01.25. 오후 3:02,5,https://n.news.naver.com/mnews/article/030/0002995610?sid=101
884,설 연휴 전 `집토끼` 잡아라…광주 찾은 송영길의 호소(종합),2022.01.26. 오후 4:25,5,https://n.news.naver.com/mnews/article/018/0005134659?sid=100
885,‘21세기형’ 새 정부 조직 기대… 정권 출범 초기 최소한의 개편 효율적,2022.02.04. 오전 5:09,5,https://n.news.naver.com/mnews/article/081/0003249239?sid=100
886,그린인베스트먼트그룹(GIG) ‘부산의 기후위기 대응’ 대학생 콘텐츠 공모전 수상작 발표,2022.02.07. 오전 10:39,5,https://n.news.naver.com/mnews/article/082/0001139984?sid=102
887,[아침햇발] “이건 당신이 대통령이야” 하면 다 되나,2022.02.10. 오후 2:07,5,https://n.news.naver.com/mnews/article/028/0002578677?sid=110
888,"[선택 2022 어떻게 달라지나] 재생에너지 vs 원전, 차별점 명확한 두 후보",2022.02.14. 오후 1:02,5,https://n.news.naver.com/mnews/article/030/0002998544?sid=101
889,"가민, 최고급 아웃도어 스마트워치 2종 앞세워 韓시장 공략 강화",2022.02.17. 오후 3:19,5,https://n.news.naver.com/mnews/article/092/0002247948?sid=105
890,"[우크라 일촉즉발] 영국 총리 ""강력 경제제재 즉시 시작""",2022.02.22. 오후 6:52,5,https://n.news.naver.com/mnews/article/001/0013006244?sid=104
891,"나주 에너지공대 개교…문 대통령 ""노무현 국가균형발전 철학 담겼다""",2022.03.02. 오후 1:38,5,https://n.news.naver.com/mnews/article/031/0000656971?sid=100
892,[MWC 2022-결산(하)] ‘車·로봇’ 종합 산업 전시회 변모중…中 위상 여전,2022.03.05. 오전 6:00,5,https://n.news.naver.com/mnews/article/119/0002582065?sid=105
893,“거리로 내몰린 원자력공학과 학생들을 강의실로 돌려보내자”,2022.03.23. 오후 2:01,5,https://n.news.naver.com/mnews/article/023/0003680536?sid=110
894,"김용범 전 기재부 차관 ""재정이 지금보다 더 많은 역할해야...그럴 여력있다""",2022.03.27. 오후 4:40,5,https://n.news.naver.com/mnews/article/032/0003136716?sid=101
895,"케이파워 ""버려지는 벼 껍질로 친환경 스팀 보일러부터 탄소배출권까지""",2022.03.31. 오후 12:25,5,https://n.news.naver.com/mnews/article/020/0003419738?sid=105
896,"美, 유가 잡으려 역대 최대 비축유 방출… 화석연료 산업 확대되나",2022.04.02. 오전 8:02,5,https://n.news.naver.com/mnews/article/022/0003682259?sid=104
897,"예산은 6위인데 영향력은 15위 한국 과학기술...""20년전 R&D 제도로 더는 안된다""",2022.04.13. 오후 6:21,5,https://n.news.naver.com/mnews/article/584/0000018565?sid=105
898,"애플, 국내 대기업과 손잡고 재생에너지 전환 적극 동참",2022.04.15. 오후 12:14,5,https://n.news.naver.com/mnews/article/014/0004820793?sid=105
899,“탈탄소화? 실현 어렵다” 빌 게이츠가 존경한 과학자 일침,2022.04.27. 오전 12:03,5,https://n.news.naver.com/mnews/article/025/0003190560?sid=104
900,"[단독]박진 ""현 37개 공관 중심 '핵심품목 경보 시스템' 확대하겠다""",2022.05.02. 오전 9:20,5,https://n.news.naver.com/mnews/article/008/0004740403?sid=100
901,"협력사업·직원평가 체계적 관리… 한전, ESG 성과 높인다",2022.05.10. 오후 6:22,5,https://n.news.naver.com/mnews/article/014/0004833970?sid=101
902,"양승조 “내포·논산 등 개발 연계”, 김태흠 “지역 맞춤형 발전 추진”",2022.05.16. 오후 8:41,5,https://n.news.naver.com/mnews/article/028/0002590852?sid=102
903,"尹대통령 ""韓, 탄소중립 달성 노력…안정적 수소 공급망 구축""[전문]",2022.05.24. 오전 11:04,5,https://n.news.naver.com/mnews/article/018/0005224156?sid=100
904,"유럽, 러시아 가스 끊고 재생에너지 늘리려해도 곳곳에 걸림돌",2022.05.31. 오후 1:06,5,https://n.news.naver.com/mnews/article/001/0013216629?sid=104
905,"'탈탈원전' 앞세운 새 정부, '2050 탄소중립' 어디로",2022.06.02. 오전 10:11,5,https://n.news.naver.com/mnews/article/008/0004753835?sid=101
906,세계 최대 산유국인 미국이 기름값 못 잡는 이유,2022.06.15. 오후 6:12,5,https://n.news.naver.com/mnews/article/018/0005242650?sid=101
907,"""전기료 정상화해 수요 관리 회복해야""…'에너지 정책 방향' 공청회(종합)",2022.06.21. 오후 3:43,5,https://n.news.naver.com/mnews/article/003/0011259494?sid=101
908,삼성전자 국내 재생에너지 전환율 3%…에너지 전환 애먹는 까닭은?,2022.07.03. 오후 3:56,5,https://n.news.naver.com/mnews/article/032/0003157180?sid=101
909,EU의 ‘원전은 녹색’ 결정…한국 영향은?,2022.07.07. 오후 4:14,5,https://n.news.naver.com/mnews/article/032/0003158277?sid=102
910,[전문] 박홍근 더불어민주당 원내대표 교섭단체 대표연설문,2022.07.20. 오전 10:04,5,https://n.news.naver.com/mnews/article/119/0002622552?sid=100
911,"에쓰오일, 또 역대 최대 기록 썼다… 2분기 영업익 1.7조",2022.07.28. 오전 10:04,5,https://n.news.naver.com/mnews/article/366/0000830523?sid=101
912,"문대통령, 오늘 손실보상법 공포…""2차 추경도 서둘러야""",2021.07.06. 오전 11:29,4,https://n.news.naver.com/mnews/article/031/0000608910?sid=100
913,SK케미칼 “2050년까지 탄소중립 100% 달성”,2021.07.12. 오전 11:24,4,https://n.news.naver.com/mnews/article/018/0004982385?sid=101
914,"한전, 탄소중립 발맞춰 조직 대수술…최연소 본부장도 탄생(종합)",2021.07.15. 오후 3:59,4,https://n.news.naver.com/mnews/article/001/0012527897?sid=101
915,"LG전자, 2050년 전 사업장 100% 재생에너지",2021.07.18. 오전 10:07,4,https://n.news.naver.com/mnews/article/029/0002687521?sid=101
916,"""언제는 안 받겠다더니…"" 원전 특별지원금 380억 환수 시비",2021.07.22. 오후 1:46,4,https://n.news.naver.com/mnews/article/008/0004620372?sid=101
917,‘文대통령 지시’ 8개월만에 산업부 에너지 차관 조직 출범,2021.07.27. 오전 7:26,4,https://n.news.naver.com/mnews/article/016/0001866658?sid=101
918,파격적인 '탄소 감축' 목표 내건 선진국…우리의 선택은[인더독],2021.07.29. 오전 6:11,4,https://n.news.naver.com/mnews/article/079/0003534920?sid=101
919,"文대통령 ""수소경제 생태계 조성, 속도감 있게 추진하라""",2021.08.03. 오전 11:24,4,https://n.news.naver.com/mnews/article/008/0004625761?sid=100
920,"[원전없는 ‘탄소중립’ 논란] 산업계 ""중기 부담 가중… 제품 생산 차질""",2021.08.05. 오후 8:17,4,https://n.news.naver.com/mnews/article/029/0002690905?sid=101
921,"[넘버스]삼성전기, 물발자국·탄소발자국 인증의 이면",2021.08.06. 오후 4:01,4,https://n.news.naver.com/mnews/article/293/0000035865?sid=105
