,title,date,n_reply,url
318,“탈원전으로 전기요금 오른다”…탈원전 반대 서명 100만명 넘었다,2021.10.04. 오후 1:00,39,https://n.news.naver.com/mnews/article/025/0003139739?sid=102
319,[뉴시스Pic] 꼬마열차 탑승한 이재명 “에너지전환으로 바람연금·햇빛연금 만들겠다”,2021.12.12. 오후 3:05,39,https://n.news.naver.com/mnews/article/003/0010884491?sid=100
320,반도체난·美테이퍼링으로 내년도 국내 수출 경기 '빨간불',2021.12.20. 오전 6:00,39,https://n.news.naver.com/mnews/article/008/0004685424?sid=101
321,尹 “출생 1명당 1년간 월 100만원씩”…‘부모급여’ 포함 공약 발표,2022.01.11. 오후 1:09,39,https://n.news.naver.com/mnews/article/022/0003656373?sid=100
322,"바이든 ""원유 생산 늘려라"" vs 석유기업 ""급할 때만 찾아""",2022.03.10. 오후 9:14,39,https://n.news.naver.com/mnews/article/018/0005164470?sid=101
323,신재생 71%·원전 6%·석탄 0%…신재생 확 늘린다,2021.08.05. 오전 10:02,38,https://n.news.naver.com/mnews/article/018/0005003591?sid=101
324,연료비 급등에 전기료 인상…상승 압박에 앞으로도 '첩첩산중',2021.09.23. 오전 11:26,38,https://n.news.naver.com/mnews/article/277/0004972887?sid=101
325,"""트럼프, 살아있네""…미 '민주당 텃밭'서 공화당 주지사 당선(종합2보)",2021.11.03. 오후 4:12,38,https://n.news.naver.com/mnews/article/001/0012768189?sid=104
326,윤석열 “아무나 변화 만들 수 없어...책임있는 변화 만들겠다”,2022.01.11. 오전 10:11,38,https://n.news.naver.com/mnews/article/023/0003665497?sid=100
327,"이준석 ""다른 후보들은 사드배치 반대론자…尹과 선명대비""",2022.02.02. 오후 1:55,38,https://n.news.naver.com/mnews/article/011/0004014314?sid=100
328,거꾸로 가는 재생에너지 정책… 경쟁력 실종 우려,2022.07.16. 오전 6:50,38,https://n.news.naver.com/mnews/article/417/0000833098?sid=101
329,"문 대통령, 인권위원장 송두환·금융위원장 고승범 내정",2021.08.05. 오전 10:07,37,https://n.news.naver.com/mnews/article/047/0002322275?sid=100
330,"[현장영상] 이재명, ""기대보다 많이, 과반수 지지 보내줘 감사""",2021.09.12. 오후 6:25,37,https://n.news.naver.com/mnews/article/052/0001639435?sid=100
331,"‘석탄부족’ 中 동북부, 난방비 2배↑ ‘오들오들’",2021.11.29. 오전 7:29,37,https://n.news.naver.com/mnews/article/056/0011165571?sid=104
332,"윤석열 ""루즈벨트 실효성 없어"" 이재명 ""정부 역할 혼동인가""",2022.02.21. 오후 10:15,37,https://n.news.naver.com/mnews/article/011/0004021476?sid=100
333,"“백운규, 野출신 인사 교체지시”… ‘탈원전 살생부’ 작성 의혹",2021.08.23. 오후 12:01,36,https://n.news.naver.com/mnews/article/021/0002482750?sid=102
334,"[단독]정부 '탄소중립'에 반기…에너지공기업 ""경제성 부족"" 반발",2021.10.14. 오전 5:00,36,https://n.news.naver.com/mnews/article/003/0010768321?sid=101
335,임기 넉 달도 안 남았는데···‘公기관 낙하산’ 줄줄이,2022.01.11. 오후 5:58,36,https://n.news.naver.com/mnews/article/011/0004006859?sid=102
336,"""그 배터리 버릴거면 나 줘요, 편의점에서 쓸게요""",2022.06.12. 오전 7:30,36,https://n.news.naver.com/mnews/article/008/0004757229?sid=101
337,금융위원장 고승범…인권위원장 '대북송금 특검' 송두환(종합),2021.08.05. 오전 11:22,35,https://n.news.naver.com/mnews/article/001/0012579605?sid=100
338,"홍준표 ""대장동 개발 의혹 이재명, 완주할 수 있을지 의문""",2021.10.07. 오후 2:43,35,https://n.news.naver.com/mnews/article/008/0004653790?sid=100
339,"이재명 “신한울 3·4기, 국민의견 맞춰 재고할 수도”... 공사재개 검토 시사",2021.12.02. 오후 4:22,35,https://n.news.naver.com/mnews/article/366/0000777884?sid=100
340,"[전문] 윤석열 ""저성장-저출생-양극화 악순환 극복하겠다""",2022.01.11. 오전 10:37,35,https://n.news.naver.com/mnews/article/031/0000647395?sid=100
341,어쩌다 독일은 러시아를 '보호'하게 되었나,2022.01.24. 오후 4:51,35,https://n.news.naver.com/mnews/article/018/0005132929?sid=101
342,尹정부 ‘탈원전 로드맵 폐기’ 선언,2022.07.05. 오후 6:31,35,https://n.news.naver.com/mnews/article/022/0003712115?sid=101
343,"[전문] 박홍근 ""대통령 권력 사유화 반드시 대가 치르게 된다""",2022.07.20. 오전 10:11,35,https://n.news.naver.com/mnews/article/421/0006228768?sid=100
344,"'성장'과 '공정'…이재명, 삼성전자 치켜세우며 ""동반성장 부탁""",2021.07.20. 오후 5:33,34,https://n.news.naver.com/mnews/article/008/0004619232?sid=100
345,"이낙연, 윤석열 후쿠시마 발언 논란에 “상식 이하 망발 부끄러워”",2021.08.05. 오후 8:52,34,https://n.news.naver.com/mnews/article/020/0003374478?sid=100
346,국내 대기업 다 뛰어든 '수소 산업'…가장 강력한 기업은? [허란의 경제한끼],2021.09.03. 오전 7:01,34,https://n.news.naver.com/mnews/article/015/0004599798?sid=101
347,디캐프리오도 참석…온난화 15% 책임 ‘메탄’ 감축 서약,2021.11.03. 오후 2:35,34,https://n.news.naver.com/mnews/article/028/0002566347?sid=102
348,시골마을 '태양광 발전' 확 늘린다…주민 신청땐 사업비 90% 대출,2021.12.08. 오후 3:02,34,https://n.news.naver.com/mnews/article/009/0004890698?sid=101
349,"‘朴 고향’ 찾은 文대통령 “TK, 배터리산업 중심으로”",2022.01.11. 오후 3:21,34,https://n.news.naver.com/mnews/article/018/0005124649?sid=100
350,"미, 하루 100만 배럴씩 6개월간 비축유 방출…사상 최대",2022.04.01. 오전 7:18,34,https://n.news.naver.com/mnews/article/437/0000294291?sid=104
351,'첫 단추' 꿴 尹대통령… 北·中·日 과제도 만만찮아,2022.07.01. 오전 11:53,34,https://n.news.naver.com/mnews/article/123/0002279515?sid=102
352,[알려줘! 경제] 3시→5시 전력피크 이동한 게 뭐 그리 중요하다고,2021.07.23. 오후 5:54,33,https://n.news.naver.com/mnews/article/214/0001137850?sid=101
353,"정부, 2030년 온실가스 감축 목표 26.3%→40% 상향...연 평균 감축률, 선진국 두 배",2021.10.08. 오전 8:05,33,https://n.news.naver.com/mnews/article/366/0000765367?sid=101
354,‘탄소중립 함정’에 세계가 빠졌다,2021.11.10. 오전 3:06,33,https://n.news.naver.com/mnews/article/023/0003652022?sid=104
355,"이재명 ""2027년까지 벤처투자 10조원 확대…중기 제품 제값 받기 추진""",2021.12.08. 오후 1:50,33,https://n.news.naver.com/mnews/article/009/0004890608?sid=100
356,"“월성 1호기 경제성 없다고 할 필요”… 檢, 삭제된 산업부 문건 복구했다",2022.01.19. 오전 6:05,33,https://n.news.naver.com/mnews/article/022/0003658928?sid=102
357,李 '탄소세' vs 尹 '원전'…향후 5년 기후정책 향방은?,2022.02.21. 오전 5:02,33,https://n.news.naver.com/mnews/article/079/0003611714?sid=101
358,'테슬라' 제치고 국내서 가장 많이 팔린 수입 전기차는?,2022.05.18. 오후 8:01,33,https://n.news.naver.com/mnews/article/018/0005219629?sid=103
359,"윤 정부 에너지 정책 방향 확정…""2030년까지 원전 비중 30% 이상""",2022.07.05. 오후 1:29,33,https://n.news.naver.com/mnews/article/057/0001674805?sid=102
360,"월성 원전 잊었나…與, 이번엔 석탄발전 '조기 퇴출' 정부 압박",2021.10.21. 오전 11:33,32,https://n.news.naver.com/mnews/article/277/0004986737?sid=101
361,"한미, 원전수출 같이하자더니…동유럽서 '각자도생'",2021.11.04. 오후 5:56,32,https://n.news.naver.com/mnews/article/009/0004874615?sid=100
362,"""2050년까지 에너지 분야 세계 10위로 키운다""",2022.03.02. 오후 2:03,32,https://n.news.naver.com/mnews/article/029/0002722909?sid=101
363,“자유”만 강조한 취임식…초대받지 못한 이들은 “평등” 외쳤다,2022.05.10. 오후 3:55,32,https://n.news.naver.com/mnews/article/028/0002590030?sid=102
364,"[이낙연 백문백답] ""'내 삶을 지켜주는 나라'가 시대정신""",2021.08.23. 오전 10:02,31,https://n.news.naver.com/mnews/article/586/0000028238?sid=100
365,‘탄소 중립’에 원전은 필요악인가,2021.11.01. 오전 9:31,31,https://n.news.naver.com/mnews/article/028/0002566014?sid=101
366,"文 ""초강력 탄소중립 생태계 전환…국가균형발전 기회로""",2021.12.10. 오후 4:53,31,https://n.news.naver.com/mnews/article/003/0010883040?sid=100
367,"尹 ""임대료 나눔제 도입… 부모급여 매달 100만원""(종합)",2022.01.11. 오후 12:04,31,https://n.news.naver.com/mnews/article/031/0000647429?sid=100
368,"현대엔지니어링, 결국 '상장 연기'…""꼬여버린 계획""",2022.01.28. 오후 4:52,31,https://n.news.naver.com/mnews/article/243/0000022141?sid=101
369,충북 시민사회단체 활동가 1천33명 '이재명 지지' 선언,2022.02.22. 오후 2:16,31,https://n.news.naver.com/mnews/article/001/0013005090?sid=100
370,"검찰 ""문 전 대통령 한마디·댓글 한 줄에 월성원전 조기 폐쇄""",2022.06.07. 오후 6:40,31,https://n.news.naver.com/mnews/article/421/0006144014?sid=102
371,"변전소 찾은 송영길 ""전력 문제, 탈원전 논란 비화는 과도""",2021.07.22. 오후 4:58,30,https://n.news.naver.com/mnews/article/001/0012543666?sid=101
372,"보수신문, 연료비 변동 전기료 인상도 '탈원전 탓'",2021.09.27. 오후 2:06,30,https://n.news.naver.com/mnews/article/006/0000109833?sid=110
373,2030년까지 40% 감축…'탄소중립' 목표 상향에 산업계 '초비상'[인더독],2021.10.28. 오전 6:06,30,https://n.news.naver.com/mnews/article/079/0003568012?sid=101
374,文 북한에 동북아산림협력 재차 제안,2021.11.11. 오후 3:28,30,https://n.news.naver.com/mnews/article/009/0004877666?sid=100
375,"검찰, '월성 원전' 관련 삭제 문건 530건 공개",2022.01.18. 오후 8:12,30,https://n.news.naver.com/mnews/article/032/0003123470?sid=102
376,"EU, ‘택소노미’에 원전 포함…국내 대응은?",2022.02.07. 오후 7:01,30,https://n.news.naver.com/mnews/article/243/0000022452?sid=101
377,"與, 윤석열 '탄소중심' 마스크 논란에 ""그만 좀 웃겨라""",2021.07.08. 오전 11:49,29,https://n.news.naver.com/mnews/article/003/0010596045?sid=100
378,"문대통령 ""대한민국, 선진국-개도국 가교국 역할 해나갈 것""",2021.08.15. 오전 10:44,29,https://n.news.naver.com/mnews/article/119/0002520588?sid=100
379,“한전 억대 연봉 최다”·“탈원전 전기료 인상”…산업부 국감 충돌,2021.10.05. 오전 6:11,29,https://n.news.naver.com/mnews/article/018/0005051731?sid=101
380,최태원이 던진 다음 화두는 ‘빅립’… “ESG로 더 큰 수확 거두고 나눠야”,2021.10.24. 오후 1:40,29,https://n.news.naver.com/mnews/article/366/0000768813?sid=101
381,원전 쏙 뺀 ‘탄소중립 과속’… 에너지 대란 우려 커져,2021.12.28. 오후 12:11,29,https://n.news.naver.com/mnews/article/021/0002497802?sid=101
382,"[전문] 윤석열 ""굴종 아닌 강력한 국방력 기반한 평화 추구""",2022.01.24. 오전 11:34,29,https://n.news.naver.com/mnews/article/629/0000129051?sid=100
383,"러시아 가스 공급 줄이자, 유럽 줄줄이 석탄으로 회귀",2022.06.21. 오후 4:01,29,https://n.news.naver.com/mnews/article/002/0002248220?sid=104
384,"이재명, 기본소득 다시 전면에 ""말바꾸기? 저 고집불통 아니다""",2021.07.22. 오후 2:26,28,https://n.news.naver.com/mnews/article/047/0002320767?sid=100
385,"文대통령 ""다시 꿈꾸자...평화롭고 품격있는 선진국""[전문]",2021.08.15. 오전 11:43,28,https://n.news.naver.com/mnews/article/014/0004692162?sid=100
386,文대통령 “韓彿 실질협력 확대하자”… 마크롱 “반도체 협력 강화”,2021.10.31. 오전 9:19,28,https://n.news.naver.com/mnews/article/018/0005074228?sid=100
387,"정부, 탄소중립 R&D에 1.2兆…무탄소발전 등 17대 기술 투자",2021.11.17. 오후 2:01,28,https://n.news.naver.com/mnews/article/018/0005088065?sid=101
388,국민 2729만명에게 무관심한 대통령 후보들 [소셜 코리아],2022.02.09. 오후 1:34,28,https://n.news.naver.com/mnews/article/047/0002341668?sid=102
389,"문 대통령 ""신한울 1·2호기, 신고리 5·6호기, 빠른 시일 내 단계적 정상가동""",2022.02.25. 오후 5:35,28,https://n.news.naver.com/mnews/article/003/0011028173?sid=100
390,"경총·상의 ""복합위기, 日과 공동대응·협력 절실""",2022.05.11. 오후 6:12,28,https://n.news.naver.com/mnews/article/011/0004052608?sid=101
391,러 가스 공급 축소에 EU 10개국 '조기 경보' 발령…독일은 '비상' 단계(종합),2022.06.23. 오후 8:47,28,https://n.news.naver.com/mnews/article/421/0006176524?sid=104
392,'미봉책' 그친 전기요금 인상…근본적 대책은?,2022.06.30. 오전 5:02,28,https://n.news.naver.com/mnews/article/079/0003659085?sid=101
393,[박종호 칼럼] 원전 확대가 비전인가,2021.07.20. 오후 6:52,27,https://n.news.naver.com/mnews/article/082/0001108229?sid=110
394,대정전 온다던 찬핵론자들이 말하지 않은 것들,2021.09.23. 오전 7:48,27,https://n.news.naver.com/mnews/article/002/0002211121?sid=110
395,"이재명 ""에너지 고속도로 건설"" vs 윤석열 ""탈원전 되돌린다""",2021.11.11. 오후 3:36,27,https://n.news.naver.com/mnews/article/008/0004669277?sid=101
396,"원전이 친환경?...EU, 원자력·천연가스 발전 ‘친환경 투자’ 분류",2022.01.02. 오후 7:42,27,https://n.news.naver.com/mnews/article/469/0000650384?sid=104
397,"""한국 2030년 원전과 재생에너지 단가 역전 안된다""",2022.02.18. 오전 9:01,27,https://n.news.naver.com/mnews/article/584/0000017874?sid=105
398,"한전, 올해 최악의 적자…대선 후보들은 전기요금에 ‘침묵’",2022.03.03. 오전 5:03,27,https://n.news.naver.com/mnews/article/028/0002581304?sid=101
399,"전기요금 하반기에 또 오르나…인수위 ""전기요금 원가주의 원칙 확립""",2022.04.28. 오전 11:55,27,https://n.news.naver.com/mnews/article/215/0001028439?sid=101
400,기후활동가들은 왜 두산중공업에 녹색 페인트를 부을 수밖에 없었나,2021.07.15. 오후 3:47,26,https://n.news.naver.com/mnews/article/032/0003085718?sid=102
401,"현대차, 세계 최초 자율주행 택시 ‘아이오닉5 로보택시’ 공개",2021.09.05. 오전 6:01,26,https://n.news.naver.com/mnews/article/050/0000058463?sid=101
402,"[전문]文, SDG모멘트 개회세션 연설…""보다 나은 회복·재건 이뤄야""",2021.09.20. 오후 9:36,26,https://n.news.naver.com/mnews/article/003/0010730096?sid=100
403,"원전, 탄소중립 바람 타고 돌아오다",2021.11.16. 오전 11:03,26,https://n.news.naver.com/mnews/article/016/0001913193?sid=104
404,"이재명 “신한울 3·4호기 건설 중단, 밀어붙이는 건 벽창호”",2021.12.10. 오후 4:21,26,https://n.news.naver.com/mnews/article/366/0000779654?sid=100
405,“푸틴 원하는 건 다극 체제…향후 1~2주 최대 고비”,2022.02.23. 오후 10:12,26,https://n.news.naver.com/mnews/article/018/0005153523?sid=105
406,최태원 “방일 추진” 손경식 “관계 회복” 한·일 경협 다시 물꼬 튼다,2022.05.11. 오후 6:00,26,https://n.news.naver.com/mnews/article/025/0003194138?sid=101
407,"[전문] 이재명 공약 발표 ""'전환적 공정성장' 통해 성장의 기회 만들 것""",2021.07.18. 오후 4:03,25,https://n.news.naver.com/mnews/article/047/0002320277?sid=100
408,"""인구 줄면 기후와 복지엔 되레 좋은 일"" 英 뜻밖의 보고서",2021.10.24. 오전 5:00,25,https://n.news.naver.com/mnews/article/025/0003144844?sid=104
409,"""차기 정부는 연금개혁부터""···학자들 마지막까지 일침",2021.11.26. 오후 5:58,25,https://n.news.naver.com/mnews/article/011/0003990127?sid=101
410,"李 ""블루수소 생산 중요"" 尹 ""수소에너지 핵심산업 아냐""…첫 TV토론",2022.02.04. 오전 4:21,25,https://n.news.naver.com/mnews/article/584/0000017677?sid=105
411,"호재에도 급락한 테슬라…애플보다 3배 높은 PER, 부담되나",2022.03.08. 오후 10:31,25,https://n.news.naver.com/mnews/article/008/0004717759?sid=101
412,"[단독] 탈원전 폐기로…""노후 석탄발전소 30기 조기퇴출 가능""",2022.04.27. 오전 11:02,25,https://n.news.naver.com/mnews/article/015/0004690988?sid=101
413,"""전기요금 합리적 결정 체계 필요…국민 공감대 중요""",2022.06.29. 오전 9:31,25,https://n.news.naver.com/mnews/article/001/0013275862?sid=101
414,UAE에서 취임 100일 맞은 정승일 한전 사장… 태양광 단지도 방문,2021.09.08. 오후 3:42,24,https://n.news.naver.com/mnews/article/366/0000760105?sid=101
415,"주변국 원전에 다시 눈길 줘도…메르켈 ""탈원전이 옳다""",2021.11.18. 오후 12:04,24,https://n.news.naver.com/mnews/article/001/0012802383?sid=104
416,"이재명 ""달착륙, 우리 역량과 경제력 비춰 충분히 가능""(종합)",2021.12.22. 오전 11:22,24,https://n.news.naver.com/mnews/article/003/0010902852?sid=100
417,전국 수소차 2만대… 올해말 정부 목표량의 30% 그쳐,2022.02.11. 오전 4:10,24,https://n.news.naver.com/mnews/article/023/0003672037?sid=101
418,"산업부 “신한울1, 2호기 등 4기 공사 재개”… 탈원전 사실상 마침표",2022.03.24. 오후 11:57,24,https://n.news.naver.com/mnews/article/081/0003260674?sid=100
419,"尹대통령의 외교 데뷔…한미일 동맹이 돌아왔다, 중국은?",2022.06.30. 오전 8:47,24,https://n.news.naver.com/mnews/article/008/0004764944?sid=100
420,[사설] 日·佛·中 원전 투자 러시…한국만 '묻지마 탈원전',2021.10.15. 오전 12:10,23,https://n.news.naver.com/mnews/article/015/0004616499?sid=110
421,"이재명 ""내가 친기업 1등…관료적 규제 축소해야""",2021.11.10. 오후 5:31,23,https://n.news.naver.com/mnews/article/002/0002218365?sid=100
422,"[신년사 전문] 文대통령 ""국민들이 대선에서 좋은 정치 이끌어 달라""",2022.01.03. 오전 11:36,23,https://n.news.naver.com/mnews/article/011/0004003585?sid=100
423,지구촌 ‘원전 회귀’ 가속… 韓은 ‘탈원전 고수’ 폐해 갈수록 심화,2022.02.03. 오전 11:51,23,https://n.news.naver.com/mnews/article/021/0002501984?sid=101
424,李·尹 누가 되든 2030년 화석연료 40% 의존...전기료엔 원론적 답변만,2022.02.25. 오전 4:31,23,https://n.news.naver.com/mnews/article/469/0000660300?sid=101
425,"윤호중, 비대위원장 사퇴 요구 일축…'쇄신·책임' 당내 잡음은 계속",2022.03.18. 오후 6:01,23,https://n.news.naver.com/mnews/article/003/0011070740?sid=100
426,美 자이언트 스텝에 韓 빅스텝?...영끌족 어쩌나,2022.06.18. 오후 12:20,23,https://n.news.naver.com/mnews/article/052/0001753172?sid=101
427,‘더러운 화폐’ 오명 쓴 비트코인…친환경 채굴 가능할까,2021.07.12. 오전 6:04,22,https://n.news.naver.com/mnews/article/015/0004576422?sid=101
428,"이재명 ""김경수 지사 부울경 메가시티 정부서 적극 지원해야""",2021.08.01. 오후 12:05,22,https://n.news.naver.com/mnews/article/277/0004946818?sid=100
429,태양광·풍력 등 39개 탄소중립 중점기술 선정..원자력은 빠져,2021.08.31. 오후 6:45,22,https://n.news.naver.com/mnews/article/018/0005024778?sid=105
430,[LIVE 업데이트]  이재명  “무거운 책임감..겸허하게 국민의 뜻을 따라가겠다”,2021.10.10. 오후 5:49,22,https://n.news.naver.com/mnews/article/025/0003141263?sid=100
431,"“文 COP26 기조연설, 공허한 약속 빠져 익사할 지경” 환경단체 비판",2021.11.02. 오후 6:37,22,https://n.news.naver.com/mnews/article/081/0003226707?sid=102
432,누가 돼도 바뀐다…정부 조직개편說에 관가는 ‘긴장모드’ [뉴스원샷],2021.11.27. 오후 1:01,22,https://n.news.naver.com/mnews/article/025/0003154233?sid=101
433,"‘탈원전 핵심’ 새만금 태양광, 무면허 업체가 설계했다",2021.12.18. 오전 12:21,22,https://n.news.naver.com/mnews/article/353/0000041175?sid=102
434,"여기도 교수, 저기도 변호사... 너무하다 위원회 [넥스트브릿지]",2022.02.14. 오전 6:11,22,https://n.news.naver.com/mnews/article/047/0002342171?sid=102
435,"한전공대, 설립 추진 5년 만에 개교",2022.03.02. 오후 2:21,22,https://n.news.naver.com/mnews/article/011/0004024831?sid=101
436,"기본 시리즈·4년 중임·결선투표제…이재명, 정치교체 띄웠다",2022.03.07. 오후 5:59,22,https://n.news.naver.com/mnews/article/011/0004027017?sid=100
437,‘에너지 안보’ 위기에 “친환경 잠시 쉬었다 갈게요”…그럼 기후위기는?,2022.04.26. 오후 1:45,22,https://n.news.naver.com/mnews/article/028/0002588254?sid=101
438,"尹, 文정부 '탈원전 정책' 폐기…""원전 발전 비중 상향할 것""",2022.04.28. 오후 4:21,22,https://n.news.naver.com/mnews/article/586/0000038215?sid=100
439,김성주 “윤석열 정부 ‘뻘짓’ 국민 고통 늘어날 것” 일갈,2022.06.24. 오전 8:06,22,https://n.news.naver.com/mnews/article/022/0003708561?sid=100
440,"청사포 해상풍력, ‘탄소중립+관광명소’ 일석이조 효과…지역상권 활성화 기대",2021.07.05. 오후 1:54,21,https://n.news.naver.com/mnews/article/417/0000711663?sid=102
441,2050 탄소중립 시나리오 '미흡' 인정한 정부,2021.08.19. 오후 5:31,21,https://n.news.naver.com/mnews/article/011/0003952006?sid=101
442,"‘탈원전 선언’ 文 정부, 탄소중립發 에너지정책 기조 논란 격화",2021.10.19. 오전 10:09,21,https://n.news.naver.com/mnews/article/016/0001900817?sid=101
443,"文정부, 탄소중립 ‘과속 스캔들’에 재계 ‘울상’",2021.11.02. 오후 6:05,21,https://n.news.naver.com/mnews/article/024/0000071309?sid=101
444,"脫원전 손실비용, 전력기금으로 메꾼다…전기요금 인상 우려",2021.11.25. 오후 12:03,21,https://n.news.naver.com/mnews/article/016/0001917083?sid=101
445,“전기요금 올리고 전력시장 개방해야”,2022.01.12. 오전 9:50,21,https://n.news.naver.com/mnews/article/033/0000043584?sid=101
446,"‘녹색’으로 가는 길…정치, 준비됐습니까[탄소중립 제주, 미리 가 본 미래⑧]",2022.02.17. 오전 6:01,21,https://n.news.naver.com/mnews/article/032/0003128958?sid=102
447,한전 1분기 영업손실 7.8조 `역대 최대`…작년 연간 적자보다 많아,2022.05.13. 오후 1:11,21,https://n.news.naver.com/mnews/article/029/0002734050?sid=101
448,"매출 18% 늘 때 세금 33% 급증…삼성전자, 작년에 국내에 낸 세금이 무려 [뒷북비즈]",2022.07.01. 오전 8:29,21,https://n.news.naver.com/mnews/article/011/0004071394?sid=101
449,[이슈진단+] 경기회복세에 폭염까지…10년 만에 블랙아웃 가능성도,2021.07.01. 오후 2:33,20,https://n.news.naver.com/mnews/article/092/0002226506?sid=105
450,출력 조절하려는데 멈추는 원전…탄소중립 가는 길 어쩌나,2021.07.13. 오후 4:56,20,https://n.news.naver.com/mnews/article/028/0002552377?sid=102
451,"한국에너지공대의 '어벤져스급' 교수진, 누군가 보니···",2021.09.02. 오후 7:20,20,https://n.news.naver.com/mnews/article/008/0004640219?sid=101
452,"중소·소상공인 ""전기료 인상 우려…전용요금·감면 필요""",2021.09.23. 오후 5:28,20,https://n.news.naver.com/mnews/article/422/0000505812?sid=101
453,"""전기요금 올리긴 해야겠는데, 물가·민심은..."" 고민 깊은 정부",2021.12.06. 오전 4:31,20,https://n.news.naver.com/mnews/article/469/0000645057?sid=101
454,[뉴있저] 대선 후보 첫 TV토론...울고 웃은 후보는?,2022.02.04. 오후 8:04,20,https://n.news.naver.com/mnews/article/052/0001697863?sid=100
455,[기자수첩] 'RE100''EU택소노미' 무지로 본 尹의 에너지觀,2022.02.15. 오후 4:18,20,https://n.news.naver.com/mnews/article/092/0002247656?sid=105
456,"尹당선인, 탈원전 기조 전면 선회 전망…재생에너지 정책도 배치",2022.03.10. 오후 5:13,20,https://n.news.naver.com/mnews/article/092/0002250096?sid=105
457,“文정부 원전 가동률 71.9%…온실가스 줄이려면 원전 확대해야”,2022.04.21. 오전 10:28,20,https://n.news.naver.com/mnews/article/016/0001980731?sid=101
458,"[이슈 In] 환경·인권 대통령 바이든, 경제로 무너지나",2022.06.22. 오전 6:06,20,https://n.news.naver.com/mnews/article/001/0013260676?sid=102
459,"文 ""모든 부처, 코로나 조속한 진정에 전력 다하라""",2021.08.03. 오전 10:50,19,https://n.news.naver.com/mnews/article/011/0003945231?sid=100
460,탄소중립으로 가려면?…'소형 원전'에 주목,2021.08.16. 오후 9:22,19,https://n.news.naver.com/mnews/article/055/0000914874?sid=102
461,이재명 “당선 즉시 부동산 대개혁… 불로소득 뿌리뽑겠다” [수락연설 전문],2021.10.10. 오후 6:37,19,https://n.news.naver.com/mnews/article/023/0003645420?sid=100
462,정의선 회장 취임 1년… ‘車 제조→인류 행복’ 그룹 본질 바뀌었다,2021.10.11. 오후 3:25,19,https://n.news.naver.com/mnews/article/020/0003386489?sid=103
463,"한자리 모인 4당 후보…李 ""기본시리즈"" 尹 ""탈원전 포퓰리즘 폐기""",2021.11.18. 오후 2:38,19,https://n.news.naver.com/mnews/article/079/0003576507?sid=100
464,월성 1호기 재판중인데… 탈원전 비용 보전계획 확정한 정부,2021.11.25. 오후 8:39,19,https://n.news.naver.com/mnews/article/023/0003655531?sid=101
465,‘터틀넥+무선마이크’vs‘수어통역사 배치’...李·尹 회견 형식도 경쟁,2022.01.11. 오후 2:07,19,https://n.news.naver.com/mnews/article/081/0003244007?sid=100
466,"이재명 ""300만개 이상 일자리 창출…유승민 공약도 수용""(종합)",2022.01.18. 오전 11:07,19,https://n.news.naver.com/mnews/article/001/0012924975?sid=100
467,"문승욱 산업장관 ""원전 더 늘리지 않는 것이 정부의 기본 방침""",2022.01.25. 오후 3:01,19,https://n.news.naver.com/mnews/article/001/0012940121?sid=100
468,"윤 “성남시 백현동 개발 특혜 왜 일어났나” 이 “규정 따라 처리, 불법 없다”",2022.02.12. 오전 12:26,19,https://n.news.naver.com/mnews/article/353/0000041614?sid=100
469,판교·마곡 넘어 용인·부천으로 뻗어 가는 R&D 벨트,2022.02.23. 오전 6:02,19,https://n.news.naver.com/mnews/article/050/0000059987?sid=101
470,"'탈원전' 부르짖던 독일, 이젠 옆나라서 전기 꿔오는 신세",2022.03.03. 오후 3:55,19,https://n.news.naver.com/mnews/article/008/0004715614?sid=101
471,러 '가스' 美 '광물' 中 '희토류'로 으름장…제2 오일쇼크 덮치나,2022.04.01. 오후 6:08,19,https://n.news.naver.com/mnews/article/011/0004037230?sid=104
472,"진보당 ""윤석열 정부, 원전중심·전력민영화 철회하라""",2022.05.11. 오후 3:24,19,https://n.news.naver.com/mnews/article/047/0002352654?sid=100
473,'기후 지키기' 아니라 '기업 지키기' 바쁜 尹정부…기후정의를 요구한다,2022.07.08. 오전 7:54,19,https://n.news.naver.com/mnews/article/002/0002250464?sid=102
474,[전문]박홍근 더불어민주당 원내대표 교섭단체 대표연설문,2022.07.20. 오전 10:46,19,https://n.news.naver.com/mnews/article/003/0011315396?sid=100
475,"""한국 전력산업 독점구조 해소하고 시장경쟁 도입해야""",2022.07.21. 오전 6:00,19,https://n.news.naver.com/mnews/article/003/0011317219?sid=101
476,"'탈원전' 경제적 손실 9.5조 넘어…경북도, 피해 용역 착수",2021.07.16. 오후 4:57,18,https://n.news.naver.com/mnews/article/088/0000712584?sid=102
477,文대통령 “방역·민생이 남은 임기 책무… 일자리 정책 적극적으로”(상보),2021.08.03. 오전 10:53,18,https://n.news.naver.com/mnews/article/018/0005001725?sid=100
478,"[국감 2021] 文, 해상풍력 강국 되겠다더니…풍력설비 외산점유율 '87.8%'",2021.10.05. 오후 4:46,18,https://n.news.naver.com/mnews/article/119/0002535289?sid=101
479,탄소중립 실현기술 부족한데 목표부터…기업들 이중압박,2021.10.22. 오후 12:03,18,https://n.news.naver.com/mnews/article/277/0004987376?sid=101
480,저무는 내연차시대… 기아도 전기차만 판다 [저무는 내연차 시대],2021.11.11. 오후 6:20,18,https://n.news.naver.com/mnews/article/014/0004738429?sid=101
